gender,PhoneService,MultipleLines,InternetService,StreamingTV,StreamingMovies,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,1,2,2,2,2,0,95.7,778.1,1
0,1,2,1,0,0,1,55.6,1405.3,0
0,1,2,2,2,2,2,101.1,3744.1,1
0,1,0,0,1,1,3,19.7,19.7,0
0,1,2,0,1,1,1,24.1,73.1,0
0,0,1,1,0,2,3,33.9,298.5,1
1,0,1,1,0,0,3,35.4,450.4,0
1,1,2,1,2,2,2,78.9,876.8,0
0,1,2,0,1,1,0,25.5,1538.6,0
0,1,2,2,2,0,2,99.4,6347.6,0
0,1,2,1,0,0,0,64.7,3665.6,0
0,1,2,1,2,0,1,81.2,4126.2,0
0,1,2,2,0,0,1,91.3,4013.8,0
1,1,0,1,0,0,2,49.9,49.9,0
1,1,0,1,2,0,2,54.2,140.4,0
1,0,1,1,0,2,2,39.7,710.1,0
0,1,2,2,2,2,0,107.8,4882.8,0
1,1,2,2,2,2,2,100.2,6851.7,1
1,1,0,0,1,1,3,20.5,20.5,1
1,1,2,2,2,0,2,89.6,2901.8,0
0,0,1,1,0,0,3,34.8,1980.3,0
0,1,0,0,1,1,3,20.4,929.2,0
0,1,2,2,2,2,2,104.3,2433.9,1
0,1,2,1,2,2,1,89.4,5597.7,0
0,1,2,1,0,0,2,51.6,1442.0,0
0,1,2,2,0,2,0,85.5,4713.4,0
1,1,0,2,2,0,2,85.0,668.4,1
0,0,1,1,0,0,0,25.1,852.7,0
1,1,0,2,0,0,2,70.3,70.3,1
0,1,0,1,0,0,1,55.0,568.9,0
0,1,0,1,2,2,1,73.4,5154.5,0
0,1,0,1,0,0,3,55.8,267.0,0
0,1,2,1,2,2,3,79.3,2484.0,0
1,1,0,2,0,0,3,74.6,74.6,1
0,1,2,2,2,0,2,88.7,1761.5,1
1,1,0,0,1,1,3,20.2,382.2,0
0,1,2,2,2,2,1,112.6,8126.7,0
1,1,2,0,1,1,3,25.0,300.7,0
0,1,2,2,0,2,2,90.1,368.1,1
1,1,2,2,2,2,0,105.0,2566.5,1
0,1,2,0,1,1,1,24.7,1174.4,0
1,1,2,2,2,2,0,109.0,7111.3,0
0,1,0,0,1,1,1,20.7,83.8,0
0,1,0,0,1,1,3,19.7,675.6,0
1,1,0,1,0,2,1,70.1,3238.4,0
1,1,2,2,0,0,3,79.7,1928.7,0
0,1,0,1,2,0,0,60.9,552.0,0
1,1,2,2,2,2,2,104.0,7039.1,0
0,1,2,1,2,0,1,66.6,979.5,0
1,0,1,1,0,0,2,29.7,291.4,1
0,1,2,2,2,2,2,97.1,4016.8,0
1,1,0,0,1,1,3,20.1,284.3,0
1,1,0,1,0,0,3,45.9,105.6,0
1,1,2,2,2,2,2,105.2,4730.9,0
1,1,2,2,0,0,0,84.1,333.6,1
1,1,2,2,2,2,1,108.8,7156.2,1
0,1,0,1,0,0,3,56.7,654.9,1
0,1,2,2,2,0,2,95.8,5742.9,1
0,1,0,1,0,0,3,50.6,50.6,1
1,1,0,2,0,0,3,70.6,70.6,0
1,1,0,0,1,1,3,19.9,19.9,1
0,1,0,1,0,0,3,43.5,345.5,0
0,1,2,2,0,2,2,89.8,502.6,1
0,1,0,2,0,0,2,69.2,69.2,1
1,1,0,0,1,1,1,20.5,1191.4,0
0,1,2,2,2,2,1,109.0,7875.0,0
1,1,2,0,1,1,3,25.1,611.5,0
0,1,0,2,2,2,0,96.5,492.6,1
0,0,1,1,0,0,1,39.2,2692.8,0
1,1,2,2,0,0,2,84.5,916.9,1
1,1,0,2,0,0,3,69.9,497.3,0
0,1,0,1,0,0,2,45.7,45.7,1
0,0,1,1,2,2,2,54.3,2317.1,0
0,1,0,1,2,2,3,81.0,3846.4,0
0,1,0,0,1,1,1,19.6,356.2,0
0,1,0,2,2,2,3,94.0,2861.5,0
0,1,0,0,1,1,3,20.3,20.3,0
1,1,2,1,2,2,3,85.3,5714.2,0
1,1,2,2,2,2,2,98.7,2862.8,1
1,1,2,0,1,1,0,23.3,1623.2,0
0,1,2,2,2,2,2,101.4,1218.6,1
0,1,2,1,2,2,0,71.6,1957.1,0
0,1,2,2,2,2,3,115.9,6567.9,0
1,1,2,2,2,2,2,100.2,6413.7,1
0,0,1,1,0,0,3,34.7,383.6,0
0,1,0,1,2,2,2,74.8,2111.3,0
1,1,0,0,1,1,1,19.7,830.3,0
0,0,1,1,0,0,2,24.9,955.8,0
1,0,1,1,0,0,3,29.8,790.7,0
1,1,0,2,2,2,2,94.4,94.4,1
1,1,0,1,0,0,0,45.0,524.4,0
1,1,2,1,2,2,2,78.4,1832.4,0
0,1,2,0,1,1,1,25.1,1789.9,0
0,1,0,2,0,0,3,82.3,214.4,0
1,1,2,2,2,2,2,115.5,8425.2,0
0,1,2,0,1,1,3,25.3,101.9,0
1,1,2,2,0,0,2,76.1,257.6,0
1,1,0,1,0,0,2,49.6,49.6,1
0,1,2,2,0,0,2,77.9,3365.9,1
1,0,1,1,0,0,0,40.7,449.3,0
1,1,0,1,0,0,2,44.3,89.3,0
0,1,0,0,1,1,3,18.8,295.0,0
1,1,0,2,0,0,0,74.6,239.1,0
1,0,1,1,2,2,1,60.0,3921.1,0
0,1,0,0,1,1,0,20.1,562.6,0
0,1,2,2,0,0,2,74.4,74.4,1
0,1,0,0,1,1,0,20.6,754.0,0
0,1,0,1,0,0,0,46.6,87.9,0
1,1,0,2,2,2,2,99.7,5941.1,0
1,1,0,0,1,1,1,19.5,921.3,0
0,0,1,1,0,0,3,35.5,106.9,1
1,1,0,0,1,1,3,19.9,533.5,0
0,1,2,2,2,0,1,89.1,5411.7,0
1,1,2,2,0,2,2,89.1,2368.4,1
1,1,0,2,2,2,2,88.9,929.5,0
0,1,0,1,0,0,0,54.2,3838.2,0
0,1,2,2,2,0,2,84.8,547.0,1
0,1,2,1,2,2,0,81.0,1923.9,0
0,1,2,2,2,2,0,116.1,8404.9,0
0,1,2,1,0,2,0,73.9,3958.3,0
0,1,2,2,2,0,3,86.9,156.4,1
1,1,2,2,0,0,2,75.6,413.7,1
1,0,1,1,0,0,3,35.5,1959.0,0
1,1,0,1,0,2,2,74.4,5237.4,0
0,1,2,1,2,0,0,79.3,5731.9,0
0,1,0,0,1,1,3,20.2,163.7,0
1,1,0,0,1,1,3,19.5,27.6,0
1,1,0,1,0,0,2,59.9,1654.7,0
0,1,2,1,2,2,0,86.0,6151.9,0
0,0,1,1,2,0,0,40.2,1626.1,0
1,1,2,2,2,2,2,102.0,1145.4,1
1,1,0,1,0,0,0,49.7,2961.4,0
0,1,2,1,0,2,3,75.7,4676.7,0
0,1,0,1,0,0,3,45.9,45.9,1
0,1,2,1,0,0,1,48.4,1067.2,1
1,1,0,0,1,1,1,20.3,1278.8,0
0,1,0,0,1,1,3,19.5,128.6,0
0,1,0,0,1,1,0,20.4,275.7,0
1,1,0,2,0,2,0,88.5,2130.6,0
1,1,2,2,0,0,0,91.8,865.8,1
1,1,2,2,2,2,2,99.6,1131.2,1
1,1,0,2,0,0,2,75.2,3772.7,0
0,1,0,0,1,1,0,20.0,1234.8,0
1,1,0,2,2,2,3,100.0,547.7,1
1,0,1,1,2,2,1,51.0,229.4,0
0,1,2,2,0,0,1,88.0,5986.5,0
0,1,0,1,2,2,2,66.3,546.5,0
1,1,2,0,1,1,3,25.0,1165.9,0
0,1,0,0,1,1,3,19.6,128.6,0
1,1,2,2,0,0,1,84.4,5746.8,0
0,1,0,0,1,1,2,20.7,702.1,0
1,1,0,0,1,1,3,20.1,415.1,0
1,1,0,2,0,2,2,83.9,497.6,1
0,1,0,1,0,0,2,50.8,50.8,1
0,1,2,2,0,0,2,79.5,145.2,0
0,1,2,2,2,0,2,94.3,3953.2,0
0,1,0,0,1,1,1,19.8,856.5,0
0,1,0,2,2,2,1,99.3,4920.8,0
0,1,2,2,2,0,2,94.8,4837.6,1
0,1,0,2,2,0,0,92.9,2768.4,0
0,1,2,2,2,0,0,91.9,5940.9,1
0,1,2,2,0,2,0,83.4,4149.5,0
0,1,0,0,1,1,2,20.7,20.7,0
0,1,0,2,0,0,2,75.4,75.4,1
1,1,0,0,1,1,1,20.4,482.8,0
1,0,1,1,0,0,3,34.7,1604.5,1
0,1,2,2,0,0,2,80.3,80.3,1
1,1,2,1,0,0,3,54.2,101.7,0
0,1,0,1,0,0,0,55.5,1477.7,0
0,1,0,1,0,0,3,49.9,49.9,1
1,0,1,1,2,2,0,58.4,4113.2,0
0,1,2,2,0,0,1,75.4,2636.1,1
0,0,1,1,2,0,0,49.4,3321.4,0
0,1,0,1,0,0,3,45.9,81.0,1
1,1,0,0,1,1,3,20.6,296.0,0
1,1,0,0,1,1,3,19.6,19.6,0
0,1,2,0,1,1,0,24.8,1476.3,0
1,1,0,0,1,1,0,20.3,718.0,0
0,1,0,0,1,1,3,20.1,20.1,1
0,1,2,2,2,2,0,104.8,7470.1,0
0,1,2,1,2,0,0,79.4,5528.9,0
0,1,0,1,0,0,2,54.0,54.0,1
0,1,2,1,0,0,2,58.4,1346.9,0
0,1,0,1,0,2,1,62.7,2791.5,1
0,1,0,0,1,1,3,19.8,572.2,0
1,1,2,2,0,0,1,88.6,2888.7,0
1,1,0,2,2,2,2,100.4,715.0,0
1,1,0,2,2,0,3,80.3,526.7,1
0,1,2,2,0,0,2,73.2,1306.0,0
0,1,0,0,1,1,3,19.3,48.4,0
0,1,2,1,2,2,0,79.9,5235.0,0
1,1,0,0,1,1,3,19.6,59.8,1
1,1,2,0,1,1,1,26.5,1914.5,0
1,1,2,1,0,0,1,66.8,4760.3,0
1,0,1,1,2,2,2,45.3,528.5,0
0,1,0,2,0,0,2,86.0,2107.2,0
0,1,2,1,0,2,1,74.8,5315.8,0
0,1,2,2,2,2,2,97.2,6910.3,0
0,1,2,1,0,0,1,59.5,3389.3,0
1,1,2,2,2,2,0,93.6,536.4,1
1,1,0,1,0,0,2,45.3,45.3,1
1,1,0,1,0,0,2,45.0,926.3,0
0,1,0,1,2,0,2,65.5,937.6,1
0,1,2,1,0,2,2,65.9,902.3,0
1,1,2,2,2,2,2,94.2,1046.1,1
0,1,2,2,0,2,2,90.7,5931.0,0
0,1,0,2,0,0,1,84.3,2438.6,0
1,0,1,1,0,0,2,24.5,46.4,0
1,1,0,0,1,1,1,20.1,232.4,0
0,1,2,2,2,2,2,107.3,6033.3,0
1,1,0,2,2,0,0,92.5,6140.9,0
0,1,2,1,0,0,2,50.9,225.6,1
1,1,0,2,0,2,2,94.4,6126.2,0
0,1,2,2,2,2,1,101.2,6067.4,0
1,1,2,2,2,2,2,99.5,3762.0,1
0,1,0,0,1,1,1,19.8,1468.8,0
1,1,0,2,2,2,2,100.3,5244.5,0
0,1,2,2,2,2,2,106.9,1364.3,1
1,1,2,2,0,2,2,96.9,5219.7,0
1,1,0,0,1,1,0,20.7,1020.8,0
0,0,1,1,2,2,3,58.9,465.7,0
1,1,2,2,2,2,2,94.2,1608.2,0
0,1,0,0,1,1,1,20.1,388.6,0
0,1,2,2,2,2,2,99.4,5059.8,0
1,1,0,1,0,0,0,54.7,1830.1,0
1,1,0,2,0,0,2,74.7,74.7,1
0,1,2,2,2,0,2,94.7,4312.5,0
0,1,0,0,1,1,2,19.8,313.4,0
1,1,0,2,0,0,3,70.8,70.8,1
1,1,2,2,2,2,2,98.9,4947.6,0
1,1,2,2,2,2,2,108.9,2809.1,0
0,1,0,1,0,0,3,43.6,335.4,0
1,1,0,1,0,0,1,53.8,1857.3,0
0,1,0,1,2,0,0,65.3,3512.9,0
1,1,2,0,1,1,3,25.1,428.5,0
1,1,0,0,1,1,3,20.6,583.3,0
0,1,2,2,2,2,1,101.1,6770.5,0
1,1,2,0,1,1,3,25.5,1534.1,0
1,1,2,2,0,0,0,76.9,4275.8,0
0,1,2,0,1,1,0,25.4,1809.4,0
1,1,2,1,2,0,3,72.1,3886.1,0
1,1,0,0,1,1,3,20.6,945.7,0
0,0,1,1,2,0,0,43.1,2208.1,0
0,1,2,2,2,2,1,104.2,7365.3,0
1,1,0,1,0,0,3,44.8,44.8,0
1,1,2,2,0,0,2,75.5,220.6,1
1,0,1,1,0,0,3,35.1,770.4,0
0,0,1,1,2,2,0,50.6,3364.6,0
1,1,0,2,2,0,3,95.5,4627.9,1
0,1,2,2,2,2,2,100.1,4871.1,1
0,1,2,0,1,1,1,24.0,1506.4,0
0,1,2,1,2,2,0,90.6,3358.7,0
0,1,2,2,0,0,1,80.6,1406.7,0
0,1,2,1,2,2,1,89.9,6562.9,0
1,1,2,2,0,2,2,90.8,512.3,0
0,1,0,2,0,2,2,93.6,3055.5,0
0,1,2,2,0,0,3,96.8,3403.4,0
1,1,2,1,2,0,1,78.9,2977.0,0
0,1,0,2,0,0,2,69.7,69.7,1
0,1,2,0,1,1,0,24.5,1730.7,0
0,1,2,2,2,0,1,85.1,1391.2,0
0,1,2,2,0,0,0,74.0,3919.2,0
1,1,0,1,2,2,0,85.3,6129.2,0
1,1,2,2,0,0,2,79.8,1001.2,0
1,1,0,0,1,1,0,20.2,1337.5,0
0,1,2,2,2,2,1,103.0,2496.7,1
1,1,0,0,1,1,3,19.8,145.0,1
0,1,0,1,0,0,2,54.6,601.3,0
1,1,0,1,0,0,2,43.8,405.7,0
0,1,0,2,2,0,2,78.3,2564.3,1
1,0,1,1,0,0,3,47.4,3177.3,0
1,1,0,0,1,1,1,20.7,875.6,0
1,1,0,0,1,1,3,19.4,275.9,0
0,1,2,2,2,2,1,105.1,6631.9,0
0,1,0,0,1,1,3,20.3,595.1,0
0,1,0,2,2,2,1,105.8,7322.5,0
0,1,2,2,2,2,2,106.4,2483.5,1
0,1,0,0,1,1,3,20.4,689.8,0
0,1,2,2,2,0,2,89.5,2196.2,1
0,1,2,2,2,2,0,114.5,8100.6,0
0,1,0,0,1,1,0,20.5,790.0,0
0,1,0,0,1,1,0,20.0,1250.1,0
0,1,0,0,1,1,0,19.8,1052.4,1
1,1,0,2,0,2,3,99.5,5424.3,0
0,1,2,1,2,2,1,82.0,1425.5,1
0,1,2,2,0,0,2,89.1,5618.3,0
1,1,2,1,0,0,1,65.3,4759.8,1
0,1,2,2,2,2,0,104.7,2964.0,0
1,1,2,2,2,2,0,103.3,6518.4,0
0,1,2,2,2,2,2,103.9,5485.5,1
1,1,2,2,2,2,0,104.0,5639.1,1
0,1,2,2,2,2,0,111.6,7099.0,0
1,1,2,2,2,2,2,99.7,2967.4,1
1,1,0,0,1,1,1,20.6,1070.3,0
0,1,2,2,2,2,2,104.9,3887.3,0
1,1,2,2,0,2,0,98.7,7129.5,0
0,1,2,2,2,2,2,105.7,4284.8,1
0,1,2,1,0,2,3,64.5,1888.5,0
1,1,2,2,0,2,2,95.0,2497.2,1
1,1,0,2,0,2,3,86.0,514.6,0
1,1,0,1,0,0,3,53.9,834.2,1
1,0,1,1,2,2,2,56.2,2899.0,0
1,1,0,2,2,2,0,98.6,1705.0,1
1,1,0,2,2,0,2,78.8,78.8,1
0,1,0,0,1,1,1,20.1,1201.7,0
0,1,0,1,2,2,2,64.8,877.4,0
0,1,0,1,2,2,1,73.1,4688.7,0
0,1,2,2,0,0,1,84.8,3626.4,0
1,1,2,2,2,2,2,113.0,1882.6,0
0,1,2,0,1,1,2,24.8,324.2,0
1,0,1,1,0,0,1,40.7,1547.4,0
0,1,0,2,2,2,2,90.9,90.9,1
0,1,0,2,0,0,1,70.0,1732.6,0
1,1,0,0,1,1,0,19.9,1128.1,0
1,1,2,2,0,2,1,91.5,243.0,1
0,1,2,2,2,0,0,90.8,1442.2,0
0,1,0,1,2,2,0,85.9,5595.3,0
0,1,2,2,2,2,2,104.3,6860.6,0
0,1,0,0,1,1,2,20.4,930.5,1
0,1,2,2,2,2,0,110.8,4687.9,1
0,1,0,0,1,1,1,19.8,1388.5,0
0,1,0,1,0,0,3,45.1,45.1,1
0,1,0,2,0,0,2,71.0,71.0,1
1,1,0,2,0,2,2,81.5,1671.6,0
1,0,1,1,2,2,0,53.5,3517.9,0
0,1,0,0,1,1,2,20.0,377.6,0
0,1,0,0,1,1,3,20.0,666.8,0
0,1,2,2,2,2,1,108.6,7690.9,1
1,0,1,1,0,0,2,24.8,24.8,1
0,1,0,2,0,0,2,68.3,2171.2,1
0,1,0,1,0,0,0,54.5,3778.2,0
1,1,0,1,0,2,0,67.8,842.3,0
1,1,0,0,1,1,3,19.4,554.3,0
1,1,0,1,2,2,2,72.0,923.9,0
0,0,1,1,2,2,0,56.8,1304.9,0
0,1,2,2,2,2,2,99.3,665.5,1
0,1,2,0,1,1,2,25.4,1139.2,0
0,1,0,0,1,1,2,20.3,511.3,0
0,1,0,1,2,0,2,59.9,788.4,0
0,1,0,2,2,0,2,89.8,2335.3,1
0,1,0,0,1,1,3,20.4,42.9,0
1,0,1,1,0,0,2,24.5,86.6,1
1,1,2,1,2,2,0,81.0,4234.0,0
0,1,2,2,2,0,2,91.1,289.1,1
0,1,2,2,2,2,0,110.8,7053.4,0
1,1,2,2,0,0,0,93.9,6579.1,1
1,1,2,2,2,2,1,104.1,7412.3,0
0,0,1,1,0,0,0,35.8,2492.3,0
0,1,2,0,1,1,0,26.2,954.9,0
0,1,2,2,2,2,2,102.6,6296.8,0
1,1,2,2,2,2,1,105.4,6999.0,0
1,1,2,2,2,0,0,99.9,7251.7,0
1,1,0,2,0,2,2,80.4,2937.7,0
0,1,2,1,2,0,0,72.8,2447.5,0
1,1,0,2,0,2,1,89.9,2433.5,0
1,1,0,0,1,1,3,19.6,561.2,0
1,1,0,1,2,2,1,74.1,74.1,0
0,0,1,1,0,0,1,38.5,2763.0,0
1,1,2,2,2,0,1,98.0,6218.5,0
0,1,0,1,2,2,3,69.9,837.5,0
0,1,2,0,1,1,0,25.4,313.0,0
1,1,2,2,2,2,1,113.0,7987.6,0
1,1,0,1,0,0,3,45.4,45.4,0
1,1,2,2,2,0,0,89.1,1879.3,0
1,1,2,0,1,1,1,25.0,1849.2,0
1,1,0,2,0,0,3,75.7,399.5,0
0,0,1,1,0,0,1,25.3,947.8,0
0,1,2,1,0,0,2,54.3,54.3,0
0,1,0,1,0,0,1,55.2,864.6,0
1,1,2,0,1,1,2,24.6,1750.7,0
0,0,1,1,0,0,3,35.8,830.8,0
0,1,2,2,2,2,2,103.8,3470.8,0
1,1,0,2,0,2,2,79.6,723.4,1
1,1,2,1,2,2,1,88.1,6425.7,0
1,1,0,0,1,1,1,21.1,139.8,0
1,1,0,0,1,1,1,19.0,105.5,0
1,1,0,2,0,2,2,87.6,3078.1,1
0,1,2,0,1,1,3,25.4,1710.9,0
1,1,0,1,0,0,2,49.9,365.6,1
0,1,0,0,1,1,3,20.1,845.3,0
1,1,0,2,0,0,2,69.8,1221.7,0
1,1,2,2,2,2,1,100.0,3767.4,0
0,1,2,2,2,0,0,95.4,5812.0,0
0,0,1,1,0,2,2,39.7,39.7,1
0,1,0,0,1,1,3,20.0,417.7,0
0,1,2,1,2,2,2,85.0,4984.9,0
1,1,0,1,2,0,0,70.8,4263.5,0
1,1,0,0,1,1,2,19.8,160.1,0
0,1,2,0,1,1,0,25.1,1725.0,0
1,1,0,0,1,1,3,20.8,418.3,0
0,1,0,1,0,0,2,61.4,3638.3,0
1,1,0,0,1,1,3,19.3,180.3,1
1,1,0,0,1,1,3,20.0,38.2,0
1,1,2,2,2,2,2,103.9,2254.2,1
1,1,2,2,0,2,0,103.1,6595.0,0
0,1,0,0,1,1,1,19.0,326.8,0
0,1,0,1,2,0,2,75.1,5013.0,0
1,1,2,1,2,2,3,79.2,3593.8,0
1,1,2,2,0,0,0,90.3,6386.0,0
0,1,0,0,1,1,2,20.4,1354.4,0
0,1,0,1,0,0,3,44.6,44.6,0
1,1,2,0,1,1,3,24.0,24.0,0
0,1,2,2,2,2,2,100.6,819.4,1
1,1,0,1,0,0,3,49.2,103.7,0
0,1,0,0,1,1,3,19.2,19.2,0
0,1,0,0,1,1,3,20.5,365.8,0
0,0,1,1,2,0,3,50.0,2919.9,0
0,1,0,1,2,2,2,86.8,5186.0,0
1,1,0,2,0,2,2,89.4,1095.7,1
1,1,2,1,2,0,2,63.6,155.7,1
0,0,1,1,2,2,1,50.6,1653.5,0
1,0,1,1,0,0,2,24.7,149.1,0
0,1,0,0,1,1,1,19.9,154.0,0
0,1,2,2,0,2,2,85.1,1873.7,1
0,1,2,2,0,0,3,96.6,6424.3,0
1,1,0,2,0,0,0,75.4,1643.6,0
1,1,0,2,0,2,2,86.0,86.0,1
0,1,0,1,2,0,0,65.4,1424.4,0
1,1,2,2,0,0,2,74.8,706.6,1
1,1,0,1,0,0,0,56.3,2419.6,0
0,1,0,2,0,2,2,79.4,1156.1,1
1,1,2,1,2,0,1,74.0,4868.4,0
1,1,2,2,2,2,2,98.3,5508.4,1
1,0,1,1,0,0,2,29.1,129.6,0
0,1,0,1,2,2,1,79.2,3566.6,0
0,1,2,2,0,0,2,82.2,4904.9,0
0,1,0,1,2,0,2,65.4,2774.6,0
1,1,0,2,0,0,2,75.9,647.5,0
1,1,2,2,2,2,0,115.8,8476.5,0
1,1,0,2,2,2,2,95.4,660.9,1
0,1,0,1,0,0,3,44.4,348.2,0
1,1,0,0,1,1,3,20.0,1028.8,0
0,0,1,1,0,0,1,29.5,1983.2,0
0,1,2,0,1,1,1,24.8,321.7,0
1,1,0,0,1,1,3,20.2,220.8,0
1,1,0,0,1,1,3,19.4,307.0,0
0,1,2,2,0,2,2,95.4,4445.3,0
0,1,0,0,1,1,3,20.0,373.5,0
0,1,0,0,1,1,3,19.3,19.3,0
0,1,0,0,1,1,3,19.6,1245.6,0
0,1,0,2,2,2,2,105.1,7171.7,0
1,1,0,1,0,0,3,63.6,4014.2,0
1,1,2,1,2,0,2,69.2,4982.5,0
0,1,0,1,0,0,3,53.7,1939.4,0
0,1,0,2,0,2,2,91.6,1540.1,0
1,1,0,0,1,1,3,20.6,33.6,0
0,1,2,2,2,2,2,105.0,7544.3,0
1,1,0,1,0,0,2,55.2,1319.9,0
0,1,2,2,2,2,2,101.8,4273.5,1
1,1,0,0,1,1,3,20.9,892.2,0
0,1,2,2,2,2,0,99.5,5961.1,1
1,1,0,2,2,2,2,96.0,6109.8,0
0,1,0,0,1,1,3,20.3,20.3,0
0,1,0,1,0,2,2,60.0,2548.6,0
1,1,0,1,2,2,1,87.3,6328.7,0
1,1,0,1,0,0,0,43.8,541.0,0
0,1,0,0,1,1,3,19.2,477.6,0
0,1,2,1,2,2,1,83.6,6093.3,0
1,1,0,1,0,2,2,55.0,340.4,0
0,1,2,0,1,1,0,25.4,723.3,0
1,1,2,2,2,2,2,100.3,4753.9,0
0,1,2,2,0,0,1,73.3,131.1,1
1,1,2,2,2,2,2,106.4,4849.1,0
1,0,1,1,0,0,0,34.2,1782.0,0
1,1,0,0,1,1,0,20.8,844.5,0
1,1,2,2,2,2,2,101.4,6164.7,0
1,1,0,0,1,1,1,20.6,96.1,0
0,1,2,1,0,2,2,71.9,3827.9,0
1,1,2,2,2,2,2,98.7,973.3,1
0,1,0,1,0,2,2,57.5,990.9,1
0,1,0,0,1,1,3,19.8,19.8,0
1,1,0,1,2,2,1,85.5,4422.0,0
0,1,2,2,0,0,0,85.6,5251.8,0
0,1,0,1,0,0,0,44.7,322.5,0
0,1,2,2,2,2,0,103.9,5017.9,1
0,1,2,2,0,0,2,80.1,336.2,0
1,1,2,2,0,0,0,85.2,3969.4,1
1,1,2,1,0,0,0,62.5,2045.6,0
1,0,1,1,2,2,2,45.3,85.5,1
0,0,1,1,0,2,0,36.5,1032.0,1
1,1,0,1,0,0,3,55.6,551.3,0
1,1,0,2,2,0,2,80.3,80.3,1
1,1,0,2,0,0,0,74.1,1565.7,1
0,1,0,0,1,1,1,21.1,235.8,0
0,1,0,0,1,1,3,19.8,19.8,1
1,1,0,0,1,1,1,19.6,967.9,0
1,1,0,1,2,0,1,58.7,168.6,0
1,1,2,2,2,2,3,107.5,7576.7,0
1,1,0,1,0,0,3,44.4,44.4,1
0,1,2,2,0,0,2,85.4,401.1,1
1,1,2,2,0,2,2,85.1,85.1,1
0,1,2,0,1,1,3,25.1,1697.7,0
0,1,2,1,0,2,1,75.4,4729.3,0
0,1,2,2,2,2,1,99.6,3204.7,1
1,1,0,0,1,1,0,19.4,1320.0,0
1,1,0,2,2,2,0,101.1,4016.2,0
1,1,0,2,2,2,3,89.8,1129.1,1
0,1,0,2,2,2,0,89.6,185.6,1
1,1,0,1,0,0,1,58.0,1734.5,0
1,1,0,1,0,0,2,51.2,498.3,0
0,1,0,2,0,0,0,69.8,2347.9,1
0,1,0,0,1,1,3,20.0,147.5,0
1,1,0,1,2,0,1,77.4,5550.1,0
0,1,0,0,1,1,3,19.5,226.8,0
0,1,0,0,1,1,3,20.8,44.2,0
0,1,0,0,1,1,3,21.1,21.1,0
0,1,0,0,1,1,3,19.8,465.5,0
1,1,2,2,2,2,0,101.2,6638.4,0
1,1,2,2,0,0,0,78.6,523.0,0
1,1,2,2,2,2,1,113.7,8166.8,0
1,1,0,2,2,0,0,87.2,183.8,1
1,1,0,1,0,2,1,68.8,4888.2,0
1,1,0,0,1,1,0,19.9,1326.4,0
0,1,0,2,0,2,2,80.5,950.2,1
1,1,0,1,0,0,3,44.3,134.5,1
1,1,0,2,2,2,0,99.2,1956.4,0
0,1,0,0,1,1,0,19.7,168.9,0
0,1,0,0,1,1,3,19.5,225.9,0
0,1,0,1,0,0,3,49.9,130.1,1
0,1,0,2,2,0,2,84.1,4348.7,1
0,1,0,0,1,1,0,19.2,1035.5,0
1,1,0,1,0,2,3,75.6,2680.2,0
0,1,0,1,2,2,3,81.1,4747.7,0
0,1,0,0,1,1,1,20.1,1263.9,0
1,1,2,2,2,2,0,114.9,8318.0,0
1,1,2,2,2,0,2,93.4,5386.5,0
0,1,0,0,1,1,2,20.4,251.7,0
0,1,2,2,0,2,1,90.1,3097.0,0
1,1,0,1,0,0,2,45.7,45.7,1
0,1,2,1,0,0,2,54.5,1127.4,1
1,1,2,0,1,1,1,24.3,1733.0,0
0,1,2,2,0,2,1,90.1,4547.3,1
1,1,2,2,2,0,2,90.1,816.8,0
0,1,0,2,2,0,2,77.9,299.2,1
0,1,2,0,1,1,1,25.1,1790.8,0
1,1,0,2,2,2,2,99.5,2369.1,1
0,0,1,1,0,0,2,25.1,25.1,1
0,1,0,0,1,1,0,19.8,849.9,0
1,1,2,2,2,2,2,99.1,3554.6,0
1,0,1,1,0,0,3,24.7,24.7,0
1,1,0,0,1,1,3,18.8,56.0,0
0,1,0,1,0,0,0,59.9,2604.0,0
0,1,2,2,0,2,1,95.0,4368.9,0
0,0,1,1,0,0,2,30.2,30.2,1
0,1,2,1,2,2,0,90.6,6404.0,0
1,1,0,2,2,2,1,96.0,1745.5,0
1,1,2,2,0,0,3,74.9,136.1,0
1,1,0,1,0,0,3,50.5,50.5,1
1,1,2,2,2,2,2,100.0,3320.6,0
0,1,2,1,2,2,1,88.7,6301.7,0
0,0,1,1,2,2,2,56.5,3985.4,0
1,1,0,2,0,0,0,73.6,145.4,1
1,1,0,0,1,1,0,20.1,1087.7,0
1,1,0,1,0,0,0,51.0,2610.7,0
0,1,2,2,2,2,0,103.7,5036.3,1
1,1,0,2,0,0,3,70.8,70.8,1
1,1,0,0,1,1,3,20.9,20.9,1
1,1,0,0,1,1,3,20.7,159.0,0
0,1,2,2,2,0,0,93.9,1743.9,0
0,1,0,2,0,0,2,70.3,144.0,0
0,1,2,1,0,0,3,55.1,2030.8,0
0,1,2,0,1,1,3,24.1,24.1,1
1,0,1,1,0,2,1,45.0,2196.3,0
0,1,0,2,2,2,1,96.1,3646.8,0
0,1,2,2,0,0,2,74.5,217.5,0
0,1,0,1,2,0,3,55.0,2010.6,1
1,1,0,0,1,1,3,19.9,320.5,0
